date,pincode,district,state,center_type,footfall,day_of_week,day_name,is_weekend,is_monday,month,quarter,week_of_month,day_of_month,is_first_week,is_holiday,is_day_after_holiday,is_enrollment_season,is_pension_month,is_festival_season,day_of_year,center_type_encoded,is_urban,is_rural,state_encoded,district_encoded,pincode_category,footfall_lag_7,footfall_lag_14,footfall_lag_30,footfall_rolling_mean_7,footfall_rolling_mean_14,footfall_rolling_mean_30,footfall_rolling_std_7,footfall_change_7d,footfall_change_30d,footfall_rolling_max_30,footfall_rolling_min_30,rural_pension_interaction,urban_enrollment_interaction,monday_first_week,weekend_holiday,lag_ratio_7_to_30
2025-11-10,641001,Coimbatore,Tamil Nadu,Urban,212,0,Monday,0,1,11,4,2,10,0,0,0,0,1,0,314,2,1,0,9,14,641001,284.0,198.0,143.0,254.85714285714286,209.92857142857142,185.13333333333333,71.46660891966394,-72.0,69.0,329.0,32.0,0,0,0,0,1.525787965616046
2025-11-11,641001,Coimbatore,Tamil Nadu,Urban,259,1,Tuesday,0,0,11,4,2,11,0,0,0,0,1,0,315,2,1,0,9,14,641001,329.0,239.0,58.0,244.57142857142858,210.92857142857142,187.43333333333334,71.75387827580506,-70.0,201.0,329.0,32.0,0,0,0,0,1.7459755881832655
2025-11-12,641001,Coimbatore,Tamil Nadu,Urban,231,2,Wednesday,0,0,11,4,2,12,0,0,0,0,1,0,316,2,1,0,9,14,641001,243.0,187.0,163.0,234.57142857142858,212.35714285714286,194.13333333333333,62.2785600959034,-12.0,68.0,329.0,32.0,0,0,0,0,1.2453023573624873
2025-11-13,641001,Coimbatore,Tamil Nadu,Urban,160,3,Thursday,0,0,11,4,2,13,0,0,0,0,1,0,317,2,1,0,9,14,641001,329.0,179.0,199.0,232.85714285714286,215.5,196.4,62.172953850337485,-169.0,-39.0,329.0,32.0,0,0,0,0,1.6666666666666665
2025-11-14,641001,Coimbatore,Tamil Nadu,Urban,184,4,Friday,0,0,11,4,2,14,0,0,0,0,1,0,318,2,1,0,9,14,641001,269.0,159.0,275.0,208.71428571428572,214.14285714285714,195.1,50.29484495026739,-85.0,-91.0,329.0,32.0,0,0,0,0,1.3717491075981643
2025-11-15,641001,Coimbatore,Tamil Nadu,Urban,172,5,Saturday,1,0,11,4,3,15,0,0,0,0,1,0,319,2,1,0,9,14,641001,199.0,32.0,209.0,196.57142857142858,215.92857142857142,192.06666666666666,43.05367635427965,-27.0,-37.0,329.0,32.0,0,0,0,0,1.030732044198895
2025-11-16,641001,Coimbatore,Tamil Nadu,Urban,111,6,Sunday,1,0,11,4,3,16,0,0,0,0,1,0,320,2,1,0,9,14,641001,131.0,161.0,168.0,192.71428571428572,225.92857142857142,190.83333333333334,43.998917735607705,-20.0,-57.0,329.0,32.0,0,0,0,0,0.682884448305821
2025-11-17,641001,Coimbatore,Tamil Nadu,Urban,288,0,Monday,0,1,11,4,3,17,0,0,0,0,1,0,321,2,1,0,9,14,641001,212.0,284.0,104.0,189.85714285714286,222.35714285714286,188.93333333333334,49.03545850174344,76.0,184.0,329.0,32.0,0,0,0,0,1.1161811161811162
2025-11-18,641001,Coimbatore,Tamil Nadu,Urban,282,1,Tuesday,0,0,11,4,3,18,0,0,0,0,1,0,322,2,1,0,9,14,641001,259.0,329.0,85.0,200.71428571428572,222.64285714285714,195.06666666666666,61.567616719923784,23.0,197.0,329.0,32.0,0,0,0,0,1.3209792587555254
2025-11-19,641001,Coimbatore,Tamil Nadu,Urban,331,2,Wednesday,0,0,11,4,3,19,0,0,0,0,1,0,323,2,1,0,9,14,641001,231.0,243.0,294.0,204.0,219.28571428571428,201.63333333333333,65.67343450741716,100.0,37.0,329.0,32.0,0,0,0,0,1.1399901299555848
2025-11-20,641001,Coimbatore,Tamil Nadu,Urban,216,3,Thursday,0,0,11,4,3,20,0,0,0,0,1,0,324,2,1,0,9,14,641001,160.0,329.0,229.0,218.28571428571428,225.57142857142858,202.86666666666667,81.49583687877212,56.0,-13.0,331.0,32.0,0,0,0,0,0.7848266841072596
2025-11-21,641001,Coimbatore,Tamil Nadu,Urban,185,4,Friday,0,0,11,4,3,21,0,0,0,0,1,0,325,2,1,0,9,14,641001,184.0,269.0,206.0,226.28571428571428,217.5,202.43333333333334,77.46980978788726,1.0,-21.0,331.0,32.0,0,0,0,0,0.904473209896772
2025-11-22,641001,Coimbatore,Tamil Nadu,Urban,176,5,Saturday,1,0,11,4,4,22,0,0,0,0,1,0,326,2,1,0,9,14,641001,172.0,199.0,174.0,226.42857142857142,211.5,201.73333333333332,77.37970694968449,4.0,2.0,331.0,32.0,0,0,0,0,0.8484051298914831
2025-11-23,641001,Coimbatore,Tamil Nadu,Urban,131,6,Sunday,1,0,11,4,4,23,0,0,0,0,1,0,327,2,1,0,9,14,641001,111.0,131.0,53.0,227.0,209.85714285714286,201.8,76.92420511993176,20.0,78.0,331.0,32.0,0,0,0,0,0.5473372781065089
2025-11-24,641001,Coimbatore,Tamil Nadu,Urban,183,0,Monday,0,1,11,4,4,24,0,0,0,0,1,0,328,2,1,0,9,14,641001,288.0,212.0,171.0,229.85714285714286,209.85714285714286,204.4,72.11894936244467,-105.0,12.0,331.0,32.0,0,0,0,0,1.4021421616358325
2025-11-25,641001,Coimbatore,Tamil Nadu,Urban,247,1,Tuesday,0,0,11,4,4,25,0,0,0,0,1,0,329,2,1,0,9,14,641001,282.0,259.0,84.0,214.85714285714286,207.78571428571428,204.8,68.85595731048157,-35.0,163.0,331.0,32.0,0,0,0,0,1.3702623906705538
2025-11-26,641001,Coimbatore,Tamil Nadu,Urban,192,2,Wednesday,0,0,11,4,4,26,0,0,0,0,1,0,330,2,1,0,9,14,641001,331.0,231.0,198.0,209.85714285714286,206.92857142857142,210.23333333333332,64.2869312054132,-139.0,-6.0,331.0,32.0,0,0,0,0,1.5669875335332177
2025-11-27,641001,Coimbatore,Tamil Nadu,Urban,263,3,Thursday,0,0,11,4,4,27,0,0,0,0,1,0,331,2,1,0,9,14,641001,216.0,160.0,239.0,190.0,204.14285714285714,210.03333333333333,35.77708763999677,47.0,24.0,331.0,32.0,0,0,0,0,1.0235349865740009
2025-11-28,641001,Coimbatore,Tamil Nadu,Urban,255,4,Friday,0,0,11,4,4,28,0,0,0,0,1,0,332,2,1,0,9,14,641001,185.0,184.0,187.0,196.71428571428572,211.5,210.83333333333334,44.75382399197604,70.0,68.0,331.0,32.0,0,0,0,0,0.8733280881195908
2025-11-29,641001,Coimbatore,Tamil Nadu,Urban,142,5,Saturday,1,0,11,4,5,29,0,0,0,0,1,0,333,2,1,0,9,14,641001,176.0,172.0,179.0,206.71428571428572,216.57142857142858,213.1,49.29068297935661,-34.0,-37.0,331.0,32.0,0,0,0,0,0.8220457730032695
2025-11-30,641001,Coimbatore,Tamil Nadu,Urban,91,6,Sunday,1,0,11,4,5,30,0,0,0,0,1,0,334,2,1,0,9,14,641001,131.0,111.0,159.0,201.85714285714286,214.42857142857142,211.86666666666667,54.24766837210178,-40.0,-68.0,331.0,32.0,0,0,0,0,0.6154087065455685
2025-12-01,641001,Coimbatore,Tamil Nadu,Urban,150,0,Monday,0,1,12,4,1,1,1,0,0,0,0,0,335,2,1,0,9,14,641001,183.0,288.0,32.0,196.14285714285714,213.0,209.6,64.1571730763043,-33.0,118.0,331.0,32.0,0,0,1,0,0.868945868945869
2025-12-02,641001,Coimbatore,Tamil Nadu,Urban,191,1,Tuesday,0,0,12,4,1,2,1,0,0,0,0,0,336,2,1,0,9,14,641001,247.0,282.0,161.0,191.42857142857142,203.14285714285714,213.53333333333333,66.45514061595027,-56.0,30.0,331.0,91.0,0,0,0,0,1.151336233685519
2025-12-03,641001,Coimbatore,Tamil Nadu,Urban,210,2,Wednesday,0,0,12,4,1,3,1,0,0,0,0,0,337,2,1,0,9,14,641001,192.0,331.0,284.0,183.42857142857142,196.64285714285714,214.53333333333333,61.86236643511459,18.0,-74.0,331.0,91.0,0,0,0,0,0.8908134859263842
2025-12-04,641001,Coimbatore,Tamil Nadu,Urban,186,3,Thursday,0,0,12,4,1,4,1,0,0,0,0,0,338,2,1,0,9,14,641001,263.0,216.0,329.0,186.0,188.0,212.06666666666666,62.6471600846094,-77.0,-143.0,331.0,91.0,0,0,0,0,1.2343554443053817
2025-12-05,641001,Coimbatore,Tamil Nadu,Urban,123,4,Friday,0,0,12,4,1,5,1,0,0,0,0,0,339,2,1,0,9,14,641001,255.0,185.0,243.0,175.0,185.85714285714286,207.3,52.870911977507504,-132.0,-120.0,331.0,91.0,0,0,0,0,1.2241958713394143
2025-12-06,641001,Coimbatore,Tamil Nadu,Urban,115,5,Saturday,1,0,12,4,1,6,1,0,0,0,0,0,340,2,1,0,9,14,641001,142.0,176.0,329.0,156.14285714285714,181.42857142857142,203.3,42.00566855171106,-27.0,-214.0,331.0,91.0,0,0,0,0,0.6950562897699462
2025-12-07,641001,Coimbatore,Tamil Nadu,Urban,115,6,Sunday,1,0,12,4,1,7,1,0,0,0,0,0,341,2,1,0,9,14,641001,91.0,131.0,269.0,152.28571428571428,177.07142857142858,196.16666666666666,44.67554993399387,24.0,-154.0,331.0,91.0,0,0,0,0,0.46153846153846156
2025-12-08,641001,Coimbatore,Tamil Nadu,Urban,231,0,Monday,0,1,12,4,2,8,0,0,0,0,0,0,342,2,1,0,9,14,641001,150.0,183.0,199.0,155.71428571428572,175.92857142857142,191.03333333333333,39.848522706679844,81.0,32.0,331.0,91.0,0,0,0,0,0.7811143898628711
2025-12-09,641001,Coimbatore,Tamil Nadu,Urban,168,1,Tuesday,0,0,12,4,2,9,0,0,0,0,0,0,343,2,1,0,9,14,641001,191.0,247.0,131.0,167.28571428571428,179.35714285714286,192.1,48.69193733981815,-23.0,37.0,331.0,91.0,0,0,0,0,0.9891248058001036
2025-12-10,641001,Coimbatore,Tamil Nadu,Urban,154,2,Wednesday,0,0,12,4,2,10,0,0,0,0,0,0,344,2,1,0,9,14,641001,210.0,192.0,212.0,164.0,173.71428571428572,193.33333333333334,47.58851402036717,-56.0,-58.0,331.0,91.0,0,0,0,0,1.0806174957118353
2025-12-11,641001,Coimbatore,Tamil Nadu,Urban,156,3,Thursday,0,0,12,4,2,11,0,0,0,0,0,0,345,2,1,0,9,14,641001,186.0,263.0,259.0,156.0,171.0,191.4,43.058100283222174,-30.0,-103.0,331.0,91.0,0,0,0,0,0.9667359667359667
2025-12-12,641001,Coimbatore,Tamil Nadu,Urban,136,4,Friday,0,0,12,4,2,12,0,0,0,0,0,0,346,2,1,0,9,14,641001,123.0,255.0,231.0,151.71428571428572,163.35714285714286,187.96666666666667,41.019159286502294,13.0,-95.0,331.0,91.0,0,0,0,0,0.6509084494619862
2025-12-13,641001,Coimbatore,Tamil Nadu,Urban,130,5,Saturday,1,0,12,4,2,13,0,0,0,0,0,0,347,2,1,0,9,14,641001,115.0,142.0,160.0,153.57142857142858,154.85714285714286,184.8,39.7779551295153,15.0,-30.0,331.0,91.0,0,0,0,0,0.6189451022604952
2025-12-14,641001,Coimbatore,Tamil Nadu,Urban,53,6,Sunday,1,0,12,4,2,14,0,0,0,0,0,0,348,2,1,0,9,14,641001,115.0,91.0,184.0,155.71428571428572,154.0,183.8,37.70373228967454,-62.0,-131.0,331.0,91.0,0,0,0,0,0.6222943722943722
2025-12-15,641001,Coimbatore,Tamil Nadu,Urban,201,0,Monday,0,1,12,4,3,15,0,0,0,0,0,0,349,2,1,0,9,14,641001,231.0,150.0,172.0,146.85714285714286,151.28571428571428,179.43333333333334,53.02964130694151,-30.0,29.0,331.0,53.0,0,0,0,0,1.2802512469979679
2025-12-16,641001,Coimbatore,Tamil Nadu,Urban,178,1,Tuesday,0,0,12,4,3,16,0,0,0,0,0,0,350,2,1,0,9,14,641001,168.0,191.0,111.0,142.57142857142858,154.92857142857142,180.4,45.81796279065379,10.0,67.0,331.0,53.0,0,0,0,0,0.9261300992282249
2025-12-17,641001,Coimbatore,Tamil Nadu,Urban,191,2,Wednesday,0,0,12,4,3,17,0,0,0,0,0,0,351,2,1,0,9,14,641001,154.0,210.0,288.0,144.0,154.0,182.63333333333333,46.88638750568606,37.0,-97.0,331.0,53.0,0,0,0,0,0.8386277001270649
2025-12-18,641001,Coimbatore,Tamil Nadu,Urban,180,3,Thursday,0,0,12,4,3,18,0,0,0,0,0,0,352,2,1,0,9,14,641001,156.0,186.0,282.0,149.28571428571428,152.64285714285714,179.4,50.17208482052659,24.0,-102.0,331.0,53.0,0,0,0,0,0.8647450110864745
2025-12-19,641001,Coimbatore,Tamil Nadu,Urban,151,4,Friday,0,0,12,4,3,19,0,0,0,0,0,0,353,2,1,0,9,14,641001,136.0,123.0,331.0,152.71428571428572,152.21428571428572,176.0,51.509592264335716,15.0,-180.0,331.0,53.0,0,0,0,0,0.768361581920904
2025-12-20,641001,Coimbatore,Tamil Nadu,Urban,148,5,Saturday,1,0,12,4,3,20,0,0,0,0,0,0,354,2,1,0,9,14,641001,130.0,115.0,216.0,154.85714285714286,154.21428571428572,170.0,51.007935890501805,18.0,-68.0,263.0,53.0,0,0,0,0,0.7602339181286549
2025-12-21,641001,Coimbatore,Tamil Nadu,Urban,108,6,Sunday,1,0,12,4,3,21,0,0,0,0,0,0,355,2,1,0,9,14,641001,53.0,115.0,185.0,157.42857142857142,156.57142857142858,167.73333333333332,49.989522711788304,55.0,-77.0,263.0,53.0,0,0,0,0,0.31410509679968396
2025-12-22,641001,Coimbatore,Tamil Nadu,Urban,225,0,Monday,0,1,12,4,4,22,0,0,0,0,0,0,356,2,1,0,9,14,641001,201.0,231.0,176.0,165.28571428571428,156.07142857142858,165.16666666666666,31.883717295375796,24.0,49.0,263.0,53.0,0,0,0,0,1.20962888665998
2025-12-23,641001,Coimbatore,Tamil Nadu,Urban,142,1,Tuesday,0,0,12,4,4,23,0,0,0,0,0,0,357,2,1,0,9,14,641001,178.0,168.0,131.0,168.71428571428572,155.64285714285714,166.8,37.20982973048178,-36.0,11.0,263.0,53.0,0,0,0,0,1.0607866507747317
2025-12-24,641001,Coimbatore,Tamil Nadu,Urban,189,2,Wednesday,0,0,12,4,4,24,0,0,0,0,0,0,358,2,1,0,9,14,641001,191.0,154.0,183.0,163.57142857142858,153.78571428571428,167.16666666666666,38.1875073065228,-2.0,6.0,263.0,53.0,0,0,0,0,1.1357779980178395
2025-12-25,641001,Coimbatore,Tamil Nadu,Urban,31,3,Thursday,0,0,12,4,4,25,0,1,0,0,0,0,359,2,1,0,9,14,641001,180.0,156.0,247.0,163.28571428571428,156.28571428571428,167.36666666666667,37.954860407745485,-149.0,-216.0,263.0,53.0,0,0,0,0,1.0690952286675905
2025-12-26,641001,Coimbatore,Tamil Nadu,Urban,237,4,Friday,0,0,12,4,4,26,0,0,1,0,0,0,360,2,1,0,9,14,641001,151.0,136.0,192.0,142.0,147.35714285714286,160.16666666666666,61.49796744608736,86.0,45.0,263.0,31.0,0,0,0,0,0.9369183040330921
2025-12-27,641001,Coimbatore,Tamil Nadu,Urban,107,5,Saturday,1,0,12,4,4,27,0,0,0,0,0,0,361,2,1,0,9,14,641001,148.0,130.0,263.0,154.28571428571428,154.57142857142858,161.66666666666666,71.39027544821107,-41.0,-156.0,263.0,31.0,0,0,0,0,0.9098360655737705
2025-12-28,641001,Coimbatore,Tamil Nadu,Urban,81,6,Sunday,1,0,12,4,4,28,0,0,0,0,0,0,362,2,1,0,9,14,641001,108.0,53.0,255.0,148.42857142857142,152.92857142857142,156.46666666666667,73.63843458153539,-27.0,-174.0,255.0,31.0,0,0,0,0,0.6858594411515665
2025-12-29,641001,Coimbatore,Tamil Nadu,Urban,210,0,Monday,0,1,12,4,5,29,0,0,0,0,0,0,363,2,1,0,9,14,641001,225.0,201.0,142.0,144.57142857142858,154.92857142857142,150.66666666666666,76.75036838751373,-15.0,68.0,237.0,31.0,0,0,0,0,1.4835164835164836
2025-12-30,641001,Coimbatore,Tamil Nadu,Urban,189,1,Tuesday,0,0,12,4,5,30,0,0,0,0,0,0,364,2,1,0,9,14,641001,142.0,178.0,91.0,142.42857142857142,155.57142857142858,152.93333333333334,74.30086841766432,47.0,98.0,237.0,31.0,0,0,0,0,0.9224772628843655
2025-12-31,641001,Coimbatore,Tamil Nadu,Urban,144,2,Wednesday,0,0,12,4,5,31,0,0,0,0,0,0,365,2,1,0,9,14,641001,189.0,191.0,150.0,149.14285714285714,156.35714285714286,156.2,76.35100647978526,-45.0,-6.0,237.0,31.0,0,0,0,0,1.202290076335878
2026-01-01,641001,Coimbatore,Tamil Nadu,Urban,157,3,Thursday,0,0,1,1,1,1,1,0,0,0,0,0,1,2,1,0,9,14,641001,31.0,180.0,191.0,142.71428571428572,153.0,156.0,74.30279107748768,126.0,-34.0,237.0,31.0,0,0,0,0,0.19745222929936307
2026-01-02,641001,Coimbatore,Tamil Nadu,Urban,139,4,Friday,0,0,1,1,1,2,1,0,0,0,0,0,2,2,1,0,9,14,641001,237.0,151.0,210.0,160.71428571428572,151.35714285714286,154.86666666666667,55.64984062784709,-98.0,-71.0,237.0,31.0,0,0,0,0,1.520530367835757
2026-01-03,641001,Coimbatore,Tamil Nadu,Urban,75,5,Saturday,1,0,1,1,1,3,1,0,0,0,0,0,3,2,1,0,9,14,641001,107.0,148.0,186.0,146.71428571428572,150.5,152.5,44.46239716777293,-32.0,-111.0,237.0,31.0,0,0,0,0,0.6970684039087948
2026-01-04,641001,Coimbatore,Tamil Nadu,Urban,109,6,Sunday,1,0,1,1,1,4,1,0,0,0,0,0,4,2,1,0,9,14,641001,81.0,108.0,123.0,142.14285714285714,145.28571428571428,148.8,50.465924382790654,28.0,-14.0,237.0,31.0,0,0,0,0,0.5407209612817089
2026-01-05,641001,Coimbatore,Tamil Nadu,Urban,182,0,Monday,0,1,1,1,1,5,1,0,0,0,0,0,5,2,1,0,9,14,641001,210.0,225.0,115.0,146.14285714285714,145.35714285714286,148.33333333333334,45.696201780267,-28.0,67.0,237.0,31.0,0,0,1,0,1.40625
2026-01-06,641001,Coimbatore,Tamil Nadu,Urban,210,1,Tuesday,0,0,1,1,1,6,1,0,0,0,0,0,6,2,1,0,9,14,641001,189.0,142.0,115.0,142.14285714285714,142.28571428571428,150.56666666666666,40.051752235612334,21.0,95.0,237.0,31.0,0,0,0,0,1.246976028150429
2026-01-07,641001,Coimbatore,Tamil Nadu,Urban,183,2,Wednesday,0,0,1,1,1,7,1,0,0,0,0,0,7,2,1,0,9,14,641001,144.0,189.0,231.0,145.14285714285714,147.14285714285714,153.73333333333332,44.667022031280275,39.0,-48.0,237.0,31.0,0,0,0,0,0.9306333476949592
2026-01-08,641001,Coimbatore,Tamil Nadu,Urban,93,3,Thursday,0,0,1,1,2,8,0,0,0,0,0,0,8,2,1,0,9,14,641001,157.0,31.0,168.0,150.71428571428572,146.71428571428572,152.13333333333333,46.87826179127644,-64.0,-75.0,237.0,31.0,0,0,0,0,1.025250326512843
2026-01-09,641001,Coimbatore,Tamil Nadu,Urban,152,4,Friday,0,0,1,1,2,9,0,0,0,0,0,0,9,2,1,0,9,14,641001,139.0,237.0,154.0,141.57142857142858,151.14285714285714,149.63333333333333,51.464735961812416,13.0,-2.0,237.0,31.0,0,0,0,0,0.9227705244523126
2026-01-10,641001,Coimbatore,Tamil Nadu,Urban,91,5,Saturday,1,0,1,1,2,10,0,0,0,0,0,0,10,2,1,0,9,14,641001,75.0,107.0,156.0,143.42857142857142,145.07142857142858,149.56666666666666,51.59088143867159,16.0,-65.0,237.0,31.0,0,0,0,0,0.49811822005756035
2026-01-11,641001,Coimbatore,Tamil Nadu,Urban,62,6,Sunday,1,0,1,1,2,11,0,0,0,0,0,0,11,2,1,0,9,14,641001,109.0,81.0,136.0,145.71428571428572,143.92857142857142,147.4,48.303603335963615,-47.0,-74.0,237.0,31.0,0,0,0,0,0.7345013477088949
2026-01-12,641001,Coimbatore,Tamil Nadu,Urban,219,0,Monday,0,1,1,1,2,12,0,0,0,0,0,0,12,2,1,0,9,14,641001,182.0,210.0,130.0,139.0,142.57142857142858,144.93333333333334,56.78027826631374,37.0,89.0,237.0,31.0,0,0,0,0,1.247144814984011
2026-01-13,641001,Coimbatore,Tamil Nadu,Urban,129,1,Tuesday,0,0,1,1,2,13,0,0,0,0,0,0,13,2,1,0,9,14,641001,210.0,189.0,53.0,144.28571428571428,143.21428571428572,147.9,62.848267771711754,-81.0,76.0,237.0,31.0,0,0,0,0,1.4103425117528543
2026-01-14,641001,Coimbatore,Tamil Nadu,Urban,149,2,Wednesday,0,0,1,1,2,14,0,0,0,0,0,0,14,2,1,0,9,14,641001,183.0,144.0,201.0,132.71428571428572,138.92857142857142,150.43333333333334,55.7934114560562,-34.0,-52.0,237.0,31.0,0,0,0,0,1.2084525643847677
2026-01-15,641001,Coimbatore,Tamil Nadu,Urban,149,3,Thursday,0,0,1,1,3,15,0,0,0,0,0,0,15,2,1,0,9,14,641001,93.0,157.0,178.0,127.85714285714286,139.28571428571428,148.7,52.03981991843244,56.0,-29.0,237.0,31.0,0,0,0,0,0.62124248496994
2026-01-16,641001,Coimbatore,Tamil Nadu,Urban,157,4,Friday,0,0,1,1,3,16,0,0,0,0,0,0,16,2,1,0,9,14,641001,152.0,139.0,191.0,135.85714285714286,138.71428571428572,147.73333333333332,50.05473194889981,5.0,-34.0,237.0,31.0,0,0,0,0,1.021963245181533
2026-01-17,641001,Coimbatore,Tamil Nadu,Urban,96,5,Saturday,1,0,1,1,3,17,0,0,0,0,0,0,17,2,1,0,9,14,641001,91.0,75.0,180.0,136.57142857142858,140.0,146.6,50.358240447342894,5.0,-84.0,237.0,31.0,0,0,0,0,0.6165311653116532
2026-01-18,641001,Coimbatore,Tamil Nadu,Urban,51,6,Sunday,1,0,1,1,3,18,0,0,0,0,0,0,18,2,1,0,9,14,641001,62.0,109.0,151.0,137.28571428571428,141.5,143.8,49.63437748749801,-11.0,-100.0,237.0,31.0,0,0,0,0,0.42817679558011046
2026-01-19,641001,Coimbatore,Tamil Nadu,Urban,202,0,Monday,0,1,1,1,3,19,0,0,0,0,0,0,19,2,1,0,9,14,641001,219.0,182.0,148.0,135.71428571428572,137.35714285714286,140.46666666666667,52.50623545737004,-17.0,54.0,237.0,31.0,0,0,0,0,1.5480678605089537
2026-01-20,641001,Coimbatore,Tamil Nadu,Urban,198,1,Tuesday,0,0,1,1,3,20,0,0,0,0,0,0,20,2,1,0,9,14,641001,129.0,210.0,108.0,133.28571428571428,138.78571428571428,142.26666666666668,48.23109054580993,69.0,90.0,237.0,31.0,0,0,0,0,0.9004187994416006
2026-01-21,641001,Coimbatore,Tamil Nadu,Urban,165,2,Wednesday,0,0,1,1,3,21,0,0,0,0,0,0,21,2,1,0,9,14,641001,149.0,183.0,225.0,143.14285714285714,137.92857142857142,145.26666666666668,53.9241089292122,16.0,-60.0,237.0,31.0,0,0,0,0,1.018687329079307
2026-01-22,641001,Coimbatore,Tamil Nadu,Urban,229,3,Thursday,0,0,1,1,4,22,0,0,0,0,0,0,22,2,1,0,9,14,641001,149.0,93.0,142.0,145.42857142857142,136.64285714285714,143.26666666666668,54.54923507822145,80.0,87.0,237.0,31.0,0,0,0,0,1.0328096118299444
2026-01-23,641001,Coimbatore,Tamil Nadu,Urban,142,4,Friday,0,0,1,1,4,23,0,0,0,0,0,0,23,2,1,0,9,14,641001,157.0,152.0,189.0,156.85714285714286,146.35714285714286,146.16666666666666,63.12798790665573,-15.0,-47.0,237.0,31.0,0,0,0,0,1.0668176670441676
2026-01-24,641001,Coimbatore,Tamil Nadu,Urban,89,5,Saturday,1,0,1,1,4,24,0,0,0,0,0,0,24,2,1,0,9,14,641001,96.0,91.0,31.0,154.71428571428572,145.64285714285714,144.6,63.3764264421042,-7.0,58.0,237.0,31.0,0,0,0,0,0.6593406593406593
2026-01-25,641001,Coimbatore,Tamil Nadu,Urban,79,6,Sunday,1,0,1,1,4,25,0,0,0,0,0,0,25,2,1,0,9,14,641001,51.0,62.0,237.0,153.71428571428572,145.5,146.53333333333333,64.50249164622592,28.0,-158.0,237.0,51.0,0,0,0,0,0.3456845910528694
2026-01-26,641001,Coimbatore,Tamil Nadu,Urban,30,0,Monday,0,1,1,1,4,26,0,1,0,0,0,0,26,2,1,0,9,14,641001,202.0,219.0,107.0,157.71428571428572,146.71428571428572,141.26666666666668,57.56652466412036,-172.0,-77.0,229.0,51.0,0,0,0,0,1.4198687910028114
2026-01-27,641001,Coimbatore,Tamil Nadu,Urban,195,1,Tuesday,0,0,1,1,4,27,0,0,1,0,0,0,27,2,1,0,9,14,641001,198.0,129.0,81.0,133.14285714285714,133.21428571428572,138.7,70.71875887728008,-3.0,114.0,229.0,30.0,0,0,0,0,1.4173228346456694
2026-01-28,641001,Coimbatore,Tamil Nadu,Urban,132,2,Wednesday,0,0,1,1,4,28,0,0,0,0,0,0,28,2,1,0,9,14,641001,165.0,149.0,210.0,132.71428571428572,137.92857142857142,142.5,70.26785487384294,-33.0,-78.0,229.0,30.0,0,0,0,0,1.1498257839721255
2026-01-29,641001,Coimbatore,Tamil Nadu,Urban,169,3,Thursday,0,0,1,1,5,29,0,0,0,0,0,0,29,2,1,0,9,14,641001,229.0,149.0,189.0,128.0,136.71428571428572,139.9,68.83313155741227,-60.0,-20.0,229.0,30.0,0,0,0,0,1.6252661462029807
2026-01-30,641001,Coimbatore,Tamil Nadu,Urban,139,4,Friday,0,0,1,1,5,30,0,0,0,0,0,0,30,2,1,0,9,14,641001,142.0,157.0,144.0,119.42857142857143,138.14285714285714,139.23333333333332,56.85319440704931,-3.0,-5.0,229.0,30.0,0,0,0,0,1.0125980508676018
2026-01-31,641001,Coimbatore,Tamil Nadu,Urban,99,5,Saturday,1,0,1,1,5,31,0,0,0,0,0,0,31,2,1,0,9,14,641001,89.0,96.0,157.0,119.0,136.85714285714286,139.06666666666666,56.665686266029006,10.0,-58.0,229.0,30.0,0,0,0,0,0.6354117087101381
2025-01-31,682001,Ernakulam,Kerala,Urban,117,4,Friday,0,0,1,1,5,31,0,0,0,0,0,0,31,2,1,0,10,15,682001,100.0,150.0,117.0,126.42857142857143,122.28571428571429,129.83333333333334,66.60294573780037,17.0,0.0,237.0,29.0,0,0,0,0,0.7643312101910827
2025-02-01,682001,Ernakulam,Kerala,Urban,90,5,Saturday,1,0,2,1,1,1,1,0,0,0,0,0,32,2,1,0,10,15,682001,86.0,74.0,177.0,128.85714285714286,119.92857142857143,129.83333333333334,65.78355562354614,4.0,-87.0,237.0,29.0,0,0,0,0,0.6573248407643312
2025-02-02,682001,Ernakulam,Kerala,Urban,60,6,Sunday,1,0,2,1,1,2,1,0,0,0,0,0,33,2,1,0,10,15,682001,29.0,81.0,171.0,129.42857142857142,121.07142857142857,126.93333333333334,65.36527401930667,31.0,-111.0,237.0,29.0,0,0,0,0,0.2266805627931214
2025-02-03,682001,Ernakulam,Kerala,Urban,161,0,Monday,0,1,2,1,1,3,1,0,0,0,0,0,34,2,1,0,10,15,682001,237.0,165.0,116.0,133.85714285714286,119.57142857142857,123.23333333333333,58.07015461614388,-76.0,45.0,237.0,29.0,0,0,1,0,1.9077005634558626
2025-02-04,682001,Ernakulam,Kerala,Urban,140,1,Tuesday,0,0,2,1,1,4,1,0,0,0,0,0,35,2,1,0,10,15,682001,127.0,147.0,59.0,123.0,119.28571428571429,124.73333333333333,39.803684921541276,13.0,81.0,237.0,29.0,0,0,0,0,1.0100742311770943
2025-02-05,682001,Ernakulam,Kerala,Urban,131,2,Wednesday,0,0,2,1,1,5,1,0,0,0,0,0,36,2,1,0,10,15,682001,129.0,112.0,181.0,124.85714285714286,118.78571428571429,127.43333333333334,40.321328398374014,2.0,-50.0,237.0,29.0,0,0,0,0,1.0044121463794446
